company,Year,Есть ли RAEX/RSPP/NKR рейтинг у компании?,Источник
аб инбев эфес,21,TRUE,Отчёты
аб инбев эфес,22,TRUE,Отчёты
аб инбев эфес,23,TRUE,Отчёты
аб инбев эфес,24,TRUE,Отчёты
аб россия,22,FALSE,Отчёты
аб россия,23,FALSE,Отчёты
аб россия,24,FALSE,Отчёты
абсолют,21,TRUE,Отчёты
абсолют,22,TRUE,Отчёты
абсолют,23,TRUE,Отчёты
абсолют трейд,24,TRUE,Отчёты
автодом,21,FALSE,Отчёты
автодом,22,TRUE,Отчёты
автодом,23,TRUE,Отчёты
автодом,24,TRUE,Отчёты
автомобильный завод агр,21,TRUE,Отчёты
автомобильный завод агр,22,TRUE,Отчёты
автомобильный завод агр,23,TRUE,Отчёты
автомобильный завод агр,24,TRUE,Отчёты
автопарк № 1 спецтранс,21,TRUE,Отчёты
автопарк № 1 спецтранс,22,TRUE,Отчёты
автопарк № 1 спецтранс,23,TRUE,Отчёты
автопарк № 1 спецтранс,24,TRUE,Отчёты
автопарк № 6 спецтранс,21,TRUE,Отчёты
автопарк № 6 спецтранс,22,TRUE,Отчёты
автопарк № 6 спецтранс,23,TRUE,Отчёты
автопарк № 6 спецтранс,24,TRUE,Отчёты
автоспеццентр,21,FALSE,Отчёты
автоспеццентр,22,TRUE,Отчёты
автоспеццентр,23,TRUE,Отчёты
автоспеццентр,24,TRUE,Отчёты
автотор,21,TRUE,Отчёты
автотор,22,TRUE,Отчёты
автотор,23,TRUE,Отчёты
автотор,24,TRUE,Отчёты
автофинанс,21,TRUE,Отчёты
агентство развития и исследований в недвижимости,21,TRUE,Отчёты
агентство развития и исследований в недвижимости,22,TRUE,Отчёты
агентство развития и исследований в недвижимости,23,TRUE,Отчёты
агентство развития и исследований в недвижимости,24,TRUE,Отчёты
агк-1,21,TRUE,Отчёты
агк-1,22,TRUE,Отчёты
агк-1,23,TRUE,Отчёты
агк-1,24,TRUE,Отчёты
агроаспект,21,TRUE,Отчёты
агроаспект,22,TRUE,Отчёты
агроаспект,23,TRUE,Отчёты
агропродукт,21,TRUE,Отчёты
агропродукт,22,TRUE,Отчёты
агропродукт,23,TRUE,Отчёты
агропродукт,24,TRUE,Отчёты
агроторг,21,TRUE,Отчёты
агроторг,22,TRUE,Отчёты
агроторг,23,TRUE,Отчёты
агроторг,24,TRUE,Отчёты
агрохолдинг степь,21,TRUE,Отчёты
агрохолдинг степь,22,FALSE,Отчёты
агрохолдинг степь,23,FALSE,Отчёты
агрохолдинг степь,24,FALSE,Отчёты
адмиралтейские верфи,21,TRUE,Отчёты
адмиралтейские верфи,22,TRUE,Отчёты
адмиралтейские верфи,23,TRUE,Отчёты
адмиралтейские верфи,24,TRUE,Отчёты
азбука вкуса,21,TRUE,Отчёты
азбука вкуса,22,FALSE,Отчёты
азбука вкуса,23,FALSE,Отчёты
азбука вкуса,24,FALSE,Отчёты
азия цемент,21,TRUE,Отчёты
азия цемент,22,TRUE,Отчёты
азия цемент,23,TRUE,Отчёты
азия цемент,24,TRUE,Отчёты
компаний азот,21,TRUE,Отчёты
компаний азот,22,FALSE,Отчёты
компаний азот,23,FALSE,Отчёты
компаний азот,24,FALSE,Отчёты
ак уральские авиалинии,21,TRUE,Отчёты
ак уральские авиалинии,22,TRUE,Отчёты
ак уральские авиалинии,23,TRUE,Отчёты
ак уральские авиалинии,24,TRUE,Отчёты
аквилон,21,TRUE,Отчёты
аквилон,22,TRUE,Отчёты
аквилон,23,TRUE,Отчёты
аквилон,24,TRUE,Отчёты
акрон,21,TRUE,Отчёты
акрон,22,FALSE,Отчёты
акрон,24,FALSE,Отчёты
акрос,21,TRUE,Отчёты
акрос,22,TRUE,Отчёты
акрос,23,FALSE,Отчёты
акрос,24,TRUE,Отчёты
активный компонент,21,TRUE,Отчёты
активный компонент,22,TRUE,Отчёты
активный компонент,23,TRUE,Отчёты
активный компонент,24,TRUE,Отчёты
алмаз-антей,21,TRUE,Отчёты
алмаз-антей,22,TRUE,Отчёты
алмаз-антей,23,TRUE,Отчёты
алмаз-антей,24,TRUE,Отчёты
алмазэргиэнбанк,21,TRUE,Отчёты
алмазэргиэнбанк,22,FALSE,Отчёты
алмазэргиэнбанк,23,TRUE,Отчёты
алмазэргиэнбанк,24,FALSE,Отчёты
алроса,21,FALSE,Отчёты
алроса,23,FALSE,Отчёты
алроса,24,FALSE,Отчёты
алтай-кокс,21,TRUE,Отчёты
алтай-кокс,22,TRUE,Отчёты
алтай-кокс,23,TRUE,Отчёты
алтай-кокс,24,TRUE,Отчёты
альбион-2002,21,TRUE,Отчёты
альбион-2002,22,TRUE,Отчёты
альбион-2002,23,TRUE,Отчёты
алькор и ко,21,TRUE,Отчёты
алькор и ко,22,TRUE,Отчёты
алькор и ко,23,TRUE,Отчёты
алькор и ко,24,TRUE,Отчёты
альфа,21,TRUE,Отчёты
альфа,22,FALSE,Отчёты
альфа,23,FALSE,Отчёты
альфа,24,FALSE,Отчёты
альфа-м,21,TRUE,Отчёты
альфа-м,22,TRUE,Отчёты
альфа-м,23,TRUE,Отчёты
альфа-м,24,TRUE,Отчёты
анк башнефть,21,TRUE,Отчёты
анк башнефть,22,TRUE,Отчёты
анк башнефть,23,TRUE,Отчёты
анк башнефть,24,TRUE,Отчёты
арвиай,21,TRUE,Отчёты
арвиай,22,TRUE,Отчёты
арвиай,23,TRUE,Отчёты
арвиай,24,TRUE,Отчёты
арктикгаз,21,TRUE,Отчёты
арктикгаз,22,TRUE,Отчёты
арктикгаз,23,TRUE,Отчёты
арктикгаз,24,TRUE,Отчёты
армалит,21,TRUE,Отчёты
армалит,22,TRUE,Отчёты
армалит,23,TRUE,Отчёты
армалит,24,TRUE,Отчёты
архангельский цбк,22,FALSE,Отчёты
архангельский цбк,23,FALSE,Отчёты
архангельский цбк,24,FALSE,Отчёты
астон,21,TRUE,Отчёты
астон,22,TRUE,Отчёты
астон,23,TRUE,Отчёты
астон,24,TRUE,Отчёты
асэ,21,TRUE,Отчёты
асэ,22,TRUE,Отчёты
асэ,23,TRUE,Отчёты
асэ,24,TRUE,Отчёты
ати,21,TRUE,Отчёты
ати,22,TRUE,Отчёты
ати,23,TRUE,Отчёты
ати,24,TRUE,Отчёты
атлас,21,TRUE,Отчёты
атлас,22,TRUE,Отчёты
атлас,23,TRUE,Отчёты
атлас,24,TRUE,Отчёты
атом минералс,21,TRUE,Отчёты
атом минералс,22,TRUE,Отчёты
атом минералс,23,TRUE,Отчёты
атом минералс,24,TRUE,Отчёты
атомэнергомаш,21,FALSE,Отчёты
атомэнергомаш,22,TRUE,Отчёты
атомэнергомаш,23,TRUE,Отчёты
атомэнергомаш,24,TRUE,Отчёты
атомэнергосбыт,21,TRUE,Отчёты
атомэнергосбыт,22,TRUE,Отчёты
атомэнергосбыт,23,TRUE,Отчёты
атомэнергосбыт,24,TRUE,Отчёты
аттика,21,TRUE,Отчёты
аттика,22,TRUE,Отчёты
аттика,23,TRUE,Отчёты
аттика,24,TRUE,Отчёты
ау ра рпни ижемди,21,TRUE,Отчёты
ау ра рпни ижемди,22,TRUE,Отчёты
ау ра рпни ижемди,23,TRUE,Отчёты
ау ра рпни ижемди,24,TRUE,Отчёты
афк система,22,FALSE,Отчёты
афк система,23,FALSE,Отчёты
афк система,24,FALSE,Отчёты
ачим девелопмент,21,TRUE,Отчёты
ачим девелопмент,22,TRUE,Отчёты
ачим девелопмент,23,TRUE,Отчёты
ачим девелопмент,24,TRUE,Отчёты
ашан,21,TRUE,Отчёты
ашан,22,TRUE,Отчёты
ашан,23,TRUE,Отчёты
ашан,24,TRUE,Отчёты
ашинский металлургический завод,21,TRUE,Отчёты
ашинский металлургический завод,22,FALSE,Отчёты
ашинский металлургический завод,23,FALSE,Отчёты
ашинский металлургический завод,24,FALSE,Отчёты
аэм-технологии,21,TRUE,Отчёты
аэм-технологии,22,TRUE,Отчёты
аэм-технологии,23,TRUE,Отчёты
аэм-технологии,24,TRUE,Отчёты
аэродин,21,TRUE,Отчёты
аэродин,22,TRUE,Отчёты
аэродин,23,TRUE,Отчёты
аэродин,24,TRUE,Отчёты
аэрофлот,24,FALSE,Отчёты
байер,21,TRUE,Отчёты
байер,22,TRUE,Отчёты
байер,23,TRUE,Отчёты
байер,24,TRUE,Отчёты
балтийская жемчужина,21,TRUE,Отчёты
балтийская жемчужина,22,TRUE,Отчёты
балтийская жемчужина,23,TRUE,Отчёты
балтийская жемчужина,24,TRUE,Отчёты
балтийский берег,21,TRUE,Отчёты
балтийский берег,22,TRUE,Отчёты
балтийский берег,23,TRUE,Отчёты
балтийский берег,24,TRUE,Отчёты
балтийский завод,21,TRUE,Отчёты
балтийский завод,22,TRUE,Отчёты
балтийский завод,23,TRUE,Отчёты
балтийский завод,24,TRUE,Отчёты
банкнота,21,TRUE,Отчёты
банкнота,22,TRUE,Отчёты
банкнота,23,TRUE,Отчёты
банкнота,24,TRUE,Отчёты
барс банк,21,TRUE,Отчёты
барс банк,22,FALSE,Отчёты
барс банк,23,TRUE,Отчёты
барс банк,24,TRUE,Отчёты
барс страхование,21,FALSE,Отчёты
барс страхование,22,TRUE,Отчёты
барс страхование,23,TRUE,Отчёты
барс страхование,24,TRUE,Отчёты
башкирская содовая компания,22,FALSE,Отчёты
башкирская содовая компания,23,FALSE,Отчёты
башкирская содовая компания,24,FALSE,Отчёты
белкамнефть,21,TRUE,Отчёты
белкамнефть,22,TRUE,Отчёты
белкамнефть,23,TRUE,Отчёты
белуга,21,FALSE,Отчёты
белуга,22,TRUE,Отчёты
белуга,23,TRUE,Отчёты
белуга,24,TRUE,Отчёты
белуга маркет,21,TRUE,Отчёты
белуга маркет,22,TRUE,Отчёты
белуга маркет,23,TRUE,Отчёты
белуга маркет,24,TRUE,Отчёты
бентус лаборатории,21,FALSE,Отчёты
бентус лаборатории,22,TRUE,Отчёты
бентус лаборатории,23,TRUE,Отчёты
бентус лаборатории,24,TRUE,Отчёты
беркс,21,TRUE,Отчёты
беркс,22,TRUE,Отчёты
беркс,23,TRUE,Отчёты
беркс,24,TRUE,Отчёты
библио-глобус туроператор,21,TRUE,Отчёты
библио-глобус туроператор,22,TRUE,Отчёты
библио-глобус туроператор,23,TRUE,Отчёты
